,date,rank,country,ct,points,previousPoints,flag,delta
10364,2015-07-09T00:00:00,55,Egypt,EGY,606,596.0,https://api.fifa.com/api/v1/picture/flags-sq-4/egy,10.0
10365,2015-07-09T00:00:00,56,Paraguay,PAR,603,382.0,https://api.fifa.com/api/v1/picture/flags-sq-4/par,221.0
10366,2015-07-09T00:00:00,57,Nigeria,NGA,601,681.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nga,-80.0
10367,2015-07-09T00:00:00,58,Guinea,GUI,591,673.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gui,-82.0
10368,2015-07-09T00:00:00,59,Australia,AUS,559,532.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aus,27.0
10369,2015-07-09T00:00:00,60,Congo DR,COD,555,591.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cod,-36.0
10370,2015-07-09T00:00:00,61,Mali,MLI,550,623.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mli,-73.0
10371,2015-07-09T00:00:00,62,Panama,PAN,549,597.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pan,-48.0
10372,2015-07-09T00:00:00,63,Equatorial Guinea,EQG,546,635.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eqg,-89.0
10373,2015-07-09T00:00:00,64,Trinidad and Tobago,TRI,543,519.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tri,24.0
10374,2015-07-09T00:00:00,65,Gabon,GAB,524,583.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gab,-59.0
10375,2015-07-09T00:00:00,66,Bolivia,BOL,511,371.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bol,140.0
10376,2015-07-09T00:00:00,67,Norway,NOR,495,528.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nor,-33.0
10377,2015-07-09T00:00:00,68,Bulgaria,BUL,489,537.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bul,-48.0
10378,2015-07-09T00:00:00,69,United Arab Emirates,UAE,487,496.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uae,-9.0
10379,2015-07-09T00:00:00,70,South Africa,RSA,483,515.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rsa,-32.0
10380,2015-07-09T00:00:00,71,Zambia,ZAM,482,517.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,-35.0
10381,2015-07-09T00:00:00,72,Burkina Faso,BFA,481,520.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bfa,-39.0
10382,2015-07-09T00:00:00,73,Uganda,UGA,467,504.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uga,-37.0
10383,2015-07-09T00:00:00,74,Faroe Islands,FRO,456,318.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fro,138.0
10384,2015-07-09T00:00:00,75,Uzbekistan,UZB,453,479.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uzb,-26.0
10385,2015-07-09T00:00:00,76,Jamaica,JAM,437,524.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jam,-87.0
10386,2015-07-09T00:00:00,77,China PR,CHN,436,409.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chn,27.0
10387,2015-07-09T00:00:00,78,Rwanda,RWA,433,346.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rwa,87.0
10388,2015-07-09T00:00:00,79,Haiti,HAI,428,442.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hai,-14.0
10389,2015-07-09T00:00:00,80,Honduras,HON,427,462.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hon,-35.0
10390,2015-07-09T00:00:00,81,Montenegro,MNE,423,513.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mne,-90.0
10391,2015-07-09T00:00:00,82,Estonia,EST,420,370.0,https://api.fifa.com/api/v1/picture/flags-sq-4/est,50.0
10392,2015-07-09T00:00:00,83,Togo,TOG,415,438.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tog,-23.0
10393,2015-07-09T00:00:00,84,Morocco,MAR,394,369.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mar,25.0
10394,2015-07-09T00:00:00,85,Cyprus,CYP,391,377.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cyp,14.0
10395,2015-07-09T00:00:00,86,Iraq,IRQ,382,381.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irq,1.0
10396,2015-07-09T00:00:00,87,Latvia,LVA,377,390.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lva,-13.0
10397,2015-07-09T00:00:00,88,El Salvador,SLV,374,371.0,https://api.fifa.com/api/v1/picture/flags-sq-4/slv,3.0
10398,2015-07-09T00:00:00,89,Armenia,ARM,373,383.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arm,-10.0
10399,2015-07-09T00:00:00,90,Sudan,SDN,371,292.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sdn,79.0
10400,2015-07-09T00:00:00,90,Finland,FIN,371,410.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fin,-39.0
10401,2015-07-09T00:00:00,92,Angola,ANG,355,374.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ang,-19.0
10402,2015-07-09T00:00:00,92,Jordan,JOR,355,316.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jor,39.0
10403,2015-07-09T00:00:00,92,Saudi Arabia,KSA,355,329.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ksa,26.0
10404,2015-07-09T00:00:00,95,Mozambique,MOZ,354,391.0,https://api.fifa.com/api/v1/picture/flags-sq-4/moz,-37.0
10405,2015-07-09T00:00:00,96,Benin,BEN,345,289.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ben,56.0
10406,2015-07-09T00:00:00,96,Libya,LBY,345,238.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lby,107.0
10407,2015-07-09T00:00:00,96,Niger,NIG,345,251.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nig,94.0
10408,2015-07-09T00:00:00,96,Qatar,QAT,345,334.0,https://api.fifa.com/api/v1/picture/flags-sq-4/qat,11.0
10409,2015-07-09T00:00:00,100,Belarus,BLR,341,400.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blr,-59.0
10410,2015-07-09T00:00:00,101,Ethiopia,ETH,333,324.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eth,9.0
10411,2015-07-09T00:00:00,102,Oman,OMA,329,319.0,https://api.fifa.com/api/v1/picture/flags-sq-4/oma,10.0
10412,2015-07-09T00:00:00,103,Canada,CAN,328,290.0,https://api.fifa.com/api/v1/picture/flags-sq-4/can,38.0
10413,2015-07-09T00:00:00,104,Cuba,CUB,313,295.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cub,18.0
10414,2015-07-09T00:00:00,105,Guatemala,GUA,311,348.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gua,-37.0
10415,2015-07-09T00:00:00,105,FYR Macedonia,MKD,311,321.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mkd,-10.0
10416,2015-07-09T00:00:00,107,Antigua and Barbuda,ATG,303,313.0,https://api.fifa.com/api/v1/picture/flags-sq-4/atg,-10.0
10417,2015-07-09T00:00:00,108,Malawi,MWI,302,345.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mwi,-43.0
10418,2015-07-09T00:00:00,108,Azerbaijan,AZE,302,272.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aze,30.0
10419,2015-07-09T00:00:00,110,Lithuania,LTU,301,341.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ltu,-40.0
10420,2015-07-09T00:00:00,111,Sierra Leone,SLE,300,387.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sle,-87.0
10421,2015-07-09T00:00:00,112,Zimbabwe,ZIM,290,238.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zim,52.0
10422,2015-07-09T00:00:00,113,Bahrain,BHR,282,299.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bhr,-17.0
10423,2015-07-09T00:00:00,114,Namibia,NAM,276,303.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nam,-27.0
10424,2015-07-09T00:00:00,115,St. Vincent / Grenadines,VIN,268,279.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vin,-11.0
10425,2015-07-09T00:00:00,116,Kenya,KEN,263,220.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ken,43.0
10426,2015-07-09T00:00:00,117,Syria,SYR,262,234.0,https://api.fifa.com/api/v1/picture/flags-sq-4/syr,28.0
10427,2015-07-09T00:00:00,118,Belize,BLZ,257,131.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blz,126.0
10428,2015-07-09T00:00:00,119,Palestine,PLE,255,242.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ple,13.0
10429,2015-07-09T00:00:00,120,St. Kitts and Nevis,SKN,254,275.0,https://api.fifa.com/api/v1/picture/flags-sq-4/skn,-21.0
10430,2015-07-09T00:00:00,120,Botswana,BOT,254,285.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bot,-31.0
10431,2015-07-09T00:00:00,122,Madagascar,MAD,250,278.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mad,-28.0
10432,2015-07-09T00:00:00,123,Kuwait,KUW,242,218.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kuw,24.0
10433,2015-07-09T00:00:00,124,Philippines,PHI,236,183.0,https://api.fifa.com/api/v1/picture/flags-sq-4/phi,53.0
10434,2015-07-09T00:00:00,124,Moldova,MDA,236,219.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mda,17.0
10435,2015-07-09T00:00:00,126,Dominican Republic,DOM,227,257.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dom,-30.0
10436,2015-07-09T00:00:00,127,St. Lucia,LCA,225,186.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lca,39.0
10437,2015-07-09T00:00:00,128,Mauritania,MTN,224,146.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mtn,78.0
10438,2015-07-09T00:00:00,129,Korea DPR,PRK,222,151.0,https://api.fifa.com/api/v1/picture/flags-sq-4/prk,71.0
10439,2015-07-09T00:00:00,130,Lebanon,LIB,218,188.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lib,30.0
10440,2015-07-09T00:00:00,131,Burundi,BDI,217,194.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bdi,23.0
10441,2015-07-09T00:00:00,131,Lesotho,LES,217,226.0,https://api.fifa.com/api/v1/picture/flags-sq-4/les,-9.0
10442,2015-07-09T00:00:00,133,Guinea-Bissau,GNB,213,131.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gnb,82.0
10443,2015-07-09T00:00:00,134,Afghanistan,AFG,212,138.0,https://api.fifa.com/api/v1/picture/flags-sq-4/afg,74.0
10444,2015-07-09T00:00:00,135,Aruba,ARU,211,138.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aru,73.0
10445,2015-07-09T00:00:00,136,Bermuda,BER,209,217.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ber,-8.0
10446,2015-07-09T00:00:00,136,New Zealand,NZL,209,180.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nzl,29.0
10447,2015-07-09T00:00:00,138,Swaziland,SWZ,206,121.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swz,85.0
10448,2015-07-09T00:00:00,139,Tanzania,TAN,200,215.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tan,-15.0
10449,2015-07-09T00:00:00,140,Thailand,THA,199,207.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tha,-8.0
10450,2015-07-09T00:00:00,141,Barbados,BRB,198,196.0,https://api.fifa.com/api/v1/picture/flags-sq-4/brb,2.0
10451,2015-07-09T00:00:00,142,Kazakhstan,KAZ,193,195.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kaz,-2.0
10452,2015-07-09T00:00:00,143,Gambia,GAM,188,124.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gam,64.0
10453,2015-07-09T00:00:00,143,Nicaragua,NCA,188,138.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nca,50.0
10454,2015-07-09T00:00:00,143,Vietnam,VIE,188,215.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vie,-27.0
10455,2015-07-09T00:00:00,146,Luxembourg,LUX,187,201.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lux,-14.0
10456,2015-07-09T00:00:00,147,Liechtenstein,LIE,182,207.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lie,-25.0
10457,2015-07-09T00:00:00,148,Tajikistan,TJK,181,173.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tjk,8.0
10458,2015-07-09T00:00:00,149,Curacao,CUW,174,159.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cuw,15.0
10459,2015-07-09T00:00:00,150,Puerto Rico,PUR,169,114.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pur,55.0
10460,2015-07-09T00:00:00,150,Singapore,SIN,169,136.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sin,33.0
10461,2015-07-09T00:00:00,152,Turkmenistan,TKM,167,99.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tkm,68.0
10462,2015-07-09T00:00:00,153,Georgia,GEO,165,173.0,https://api.fifa.com/api/v1/picture/flags-sq-4/geo,-8.0
10463,2015-07-09T00:00:00,154,Hong Kong,HKG,163,118.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hkg,45.0
10464,2015-07-09T00:00:00,154,Guam,GUM,163,97.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gum,66.0
10465,2015-07-09T00:00:00,156,India,IND,161,161.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ind,0.0
10466,2015-07-09T00:00:00,157,Kyrgyz Republic,KGZ,160,89.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kgz,71.0
10467,2015-07-09T00:00:00,158,Malta,MLT,157,154.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mlt,3.0
10468,2015-07-09T00:00:00,159,Guyana,GUY,155,129.0,https://api.fifa.com/api/v1/picture/flags-sq-4/guy,26.0
10469,2015-07-09T00:00:00,160,Grenada,GRN,153,124.0,https://api.fifa.com/api/v1/picture/flags-sq-4/grn,29.0
10470,2015-07-09T00:00:00,161,Liberia,LBR,152,149.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lbr,3.0
10471,2015-07-09T00:00:00,162,Myanmar,MYA,145,160.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mya,-15.0
10472,2015-07-09T00:00:00,163,Suriname,SUR,141,141.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sur,0.0
10473,2015-07-09T00:00:00,164,Indonesia,IDN,134,131.0,https://api.fifa.com/api/v1/picture/flags-sq-4/idn,3.0
10474,2015-07-09T00:00:00,165,Timor-Leste,TLS,130,151.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tls,-21.0
10475,2015-07-09T00:00:00,166,Bhutan,BHU,128,128.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bhu,0.0
10476,2015-07-09T00:00:00,167,New Caledonia,NCL,118,111.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ncl,7.0
10477,2015-07-09T00:00:00,168,Malaysia,MAS,117,121.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mas,-4.0
10478,2015-07-09T00:00:00,169,Bangladesh,BAN,115,116.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ban,-1.0
10479,2015-07-09T00:00:00,170,Central African Republic,CTA,111,161.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cta,-50.0
10480,2015-07-09T00:00:00,171,Yemen,YEM,104,117.0,https://api.fifa.com/api/v1/picture/flags-sq-4/yem,-13.0
10481,2015-07-09T00:00:00,172,Pakistan,PAK,101,106.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pak,-5.0
10482,2015-07-09T00:00:00,173,Chad,CHA,100,100.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cha,0.0
10483,2015-07-09T00:00:00,174,Dominica,DMA,98,112.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dma,-14.0
10484,2015-07-09T00:00:00,175,US Virgin Islands,VIR,97,104.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vir,-7.0
10485,2015-07-09T00:00:00,176,Maldives,MDV,87,86.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mdv,1.0
10486,2015-07-09T00:00:00,177,Laos,LAO,86,94.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lao,-8.0
10487,2015-07-09T00:00:00,178,Montserrat,MSR,74,74.0,https://api.fifa.com/api/v1/picture/flags-sq-4/msr,0.0
10488,2015-07-09T00:00:00,179,Chinese Taipei,TPE,72,86.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tpe,-14.0
10489,2015-07-09T00:00:00,180,Mauritius,MRI,71,90.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mri,-19.0
10490,2015-07-09T00:00:00,181,Cambodia,CAM,66,86.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cam,-20.0
10491,2015-07-09T00:00:00,181,Macau,MAC,66,66.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mac,0.0
10492,2015-07-09T00:00:00,183,Sri Lanka,SRI,62,64.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sri,-2.0
10493,2015-07-09T00:00:00,184,Brunei Darussalam,BRU,61,69.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bru,-8.0
10494,2015-07-09T00:00:00,185,Nepal,NEP,60,70.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nep,-10.0
10495,2015-07-09T00:00:00,186,Seychelles,SEY,52,60.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sey,-8.0
10496,2015-07-09T00:00:00,187,Comoros,COM,51,44.0,https://api.fifa.com/api/v1/picture/flags-sq-4/com,7.0
10497,2015-07-09T00:00:00,188,Tahiti,TAH,50,71.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tah,-21.0
10498,2015-07-09T00:00:00,189,Sao Tome e Principe,STP,48,58.0,https://api.fifa.com/api/v1/picture/flags-sq-4/stp,-10.0
10499,2015-07-09T00:00:00,189,Cayman Islands,CAY,48,48.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cay,0.0
10500,2015-07-09T00:00:00,191,Solomon Islands,SOL,44,44.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sol,0.0
10501,2015-07-09T00:00:00,192,San Marino,SMR,40,40.0,https://api.fifa.com/api/v1/picture/flags-sq-4/smr,0.0
10502,2015-07-09T00:00:00,193,Turks and Caicos Islands,TCA,33,33.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tca,0.0
10503,2015-07-09T00:00:00,194,British Virgin Islands,VGB,27,29.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vgb,-2.0
10504,2015-07-09T00:00:00,195,South Sudan,SSD,24,24.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ssd,0.0
10505,2015-07-09T00:00:00,196,Samoa,SAM,19,21.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sam,-2.0
10506,2015-07-09T00:00:00,197,Vanuatu,VAN,17,17.0,https://api.fifa.com/api/v1/picture/flags-sq-4/van,0.0
10507,2015-07-09T00:00:00,197,Tonga,TGA,17,17.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tga,0.0
10508,2015-07-09T00:00:00,199,Fiji,FIJ,16,28.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fij,-12.0
10509,2015-07-09T00:00:00,200,Bahamas,BAH,13,26.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bah,-13.0
10510,2015-07-09T00:00:00,201,American Samoa,ASA,12,12.0,https://api.fifa.com/api/v1/picture/flags-sq-4/asa,0.0
10511,2015-07-09T00:00:00,202,Papua New Guinea,PNG,9,13.0,https://api.fifa.com/api/v1/picture/flags-sq-4/png,-4.0
10512,2015-07-09T00:00:00,202,Andorra,AND,9,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/and,1.0
10513,2015-07-09T00:00:00,204,Eritrea,ERI,8,8.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eri,0.0
10514,2015-07-09T00:00:00,205,Mongolia,MNG,6,19.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mng,-13.0
10515,2015-07-09T00:00:00,205,Somalia,SOM,6,6.0,https://api.fifa.com/api/v1/picture/flags-sq-4/som,0.0
10516,2015-07-09T00:00:00,207,Djibouti,DJI,4,4.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dji,0.0
10517,2015-07-09T00:00:00,207,Cook Islands,COK,4,4.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cok,0.0
10518,2015-07-09T00:00:00,209,Anguilla,AIA,0,2.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aia,
10519,2015-03-12T00:00:00,1,Germany,GER,1770,1729.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,41.0
10520,2015-03-12T00:00:00,2,Argentina,ARG,1577,1534.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,43.0
10521,2015-03-12T00:00:00,3,Colombia,COL,1499,1456.0,https://api.fifa.com/api/v1/picture/flags-sq-4/col,43.0
10522,2015-03-12T00:00:00,4,Belgium,BEL,1471,1430.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bel,41.0
10523,2015-03-12T00:00:00,5,Netherlands,NED,1415,1385.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,30.0
10524,2015-03-12T00:00:00,6,Brazil,BRA,1348,1333.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,15.0
10525,2015-03-12T00:00:00,7,Portugal,POR,1191,1189.0,https://api.fifa.com/api/v1/picture/flags-sq-4/por,2.0
10526,2015-03-12T00:00:00,8,France,FRA,1180,1168.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fra,12.0
10527,2015-03-12T00:00:00,9,Uruguay,URU,1164,1146.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,18.0
10528,2015-03-12T00:00:00,10,Italy,ITA,1146,1112.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,34.0
10529,2015-03-12T00:00:00,11,Spain,ESP,1130,1144.0,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,-14.0
10530,2015-03-12T00:00:00,12,Switzerland,SUI,1126,1117.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sui,9.0
10531,2015-03-12T00:00:00,13,Costa Rica,CRC,1095,1074.0,https://api.fifa.com/api/v1/picture/flags-sq-4/crc,21.0
10532,2015-03-12T00:00:00,14,Romania,ROU,1081,1022.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rou,59.0
10533,2015-03-12T00:00:00,15,Chile,CHI,1057,1037.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chi,20.0
10534,2015-03-12T00:00:00,16,Czech Republic,CZE,1045,990.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cze,55.0
10535,2015-03-12T00:00:00,17,England,ENG,1031,1028.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,3.0
10536,2015-03-12T00:00:00,18,Algeria,ALG,986,981.0,https://api.fifa.com/api/v1/picture/flags-sq-4/alg,5.0
10537,2015-03-12T00:00:00,19,Croatia,CRO,963,945.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cro,18.0
10538,2015-03-12T00:00:00,20,Côte d'Ivoire,CIV,944,932.0,https://api.fifa.com/api/v1/picture/flags-sq-4/civ,12.0
10539,2015-03-12T00:00:00,21,Mexico,MEX,935,912.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,23.0
10540,2015-03-12T00:00:00,22,Slovakia,SVK,932,903.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svk,29.0
10541,2015-03-12T00:00:00,23,Austria,AUT,916,881.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aut,35.0
10542,2015-03-12T00:00:00,24,Ghana,GHA,887,864.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gha,23.0
10543,2015-03-12T00:00:00,25,Tunisia,TUN,881,860.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,21.0
10544,2015-03-12T00:00:00,26,Israel,ISR,880,805.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isr,75.0
10545,2015-03-12T00:00:00,27,Greece,GRE,872,871.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gre,1.0
10546,2015-03-12T00:00:00,28,Denmark,DEN,863,846.0,https://api.fifa.com/api/v1/picture/flags-sq-4/den,17.0
10547,2015-03-12T00:00:00,29,Ecuador,ECU,852,840.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu,12.0
10548,2015-03-12T00:00:00,30,Bosnia and Herzegovina,BIH,841,832.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bih,9.0
10549,2015-03-12T00:00:00,31,Ukraine,UKR,838,859.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,-21.0
10550,2015-03-12T00:00:00,32,USA,USA,828,824.0,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,4.0
10551,2015-03-12T00:00:00,33,Russia,RUS,788,792.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rus,-4.0
10552,2015-03-12T00:00:00,34,Poland,POL,778,709.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pol,69.0
10553,2015-03-12T00:00:00,35,Iceland,ISL,776,743.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isl,33.0
10554,2015-03-12T00:00:00,36,Senegal,SEN,772,744.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sen,28.0
10555,2015-03-12T00:00:00,37,Wales,WAL,763,764.0,https://api.fifa.com/api/v1/picture/flags-sq-4/wal,-1.0
10556,2015-03-12T00:00:00,38,Cape Verde Islands,CPV,761,756.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cpv,5.0
10557,2015-03-12T00:00:00,39,Scotland,SCO,727,738.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sco,-11.0
10558,2015-03-12T00:00:00,40,Serbia,SRB,709,723.0,https://api.fifa.com/api/v1/picture/flags-sq-4/srb,-14.0
10559,2015-03-12T00:00:00,41,Nigeria,NGA,701,664.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nga,37.0
10560,2015-03-12T00:00:00,42,IR Iran,IRN,692,701.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irn,-9.0
10561,2015-03-12T00:00:00,43,Northern Ireland,NIR,679,626.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nir,53.0
10562,2015-03-12T00:00:00,44,Guinea,GUI,669,662.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gui,7.0
10563,2015-03-12T00:00:00,45,Sweden,SWE,663,654.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swe,9.0
10564,2015-03-12T00:00:00,46,Hungary,HUN,659,634.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hun,25.0
10565,2015-03-12T00:00:00,47,Congo DR,COD,651,641.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cod,10.0
10566,2015-03-12T00:00:00,48,Slovenia,SVN,649,640.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svn,9.0
10567,2015-03-12T00:00:00,49,Cameroon,CMR,646,646.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cmr,0.0
10568,2015-03-12T00:00:00,50,Equatorial Guinea,EQG,630,630.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eqg,0.0
10569,2015-03-12T00:00:00,51,Mali,MLI,626,613.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mli,13.0
